 ,Label,Area,Perim.,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
285,Composite:1,9.318,11.584,0.873,4.317,512,1341,108.435,3.861,1.000,1.000,0.714
286,Composite:1,24.227,20.106,0.753,9.158,513,1346,153.435,4.317,2.469,0.405,0.743
287,Composite:1,1.864,3.861,1.000,1.931,414,1346,135.000,1.365,1.000,1.000,1.000
288,Composite:1,1.864,3.861,1.000,1.931,506,1346,135.000,1.365,1.000,1.000,1.000
289,Composite:1,1.864,3.861,1.000,1.931,544,1348,135.000,1.365,1.000,1.000,1.000
290,Composite:1,44.727,25.566,0.860,10.397,534,1349,113.199,6.826,1.365,0.732,0.857
291,Composite:1,7.454,9.653,1.000,4.317,523,1350,161.565,2.730,1.468,0.681,0.800
292,Composite:1,1.864,3.861,1.000,1.931,414,1352,135.000,1.365,1.000,1.000,1.000
293,Composite:1,5.591,7.722,1.000,3.861,1043,1352,135.000,2.730,1.464,0.683,0.857
294,Composite:1,3.727,6.591,1.000,3.053,510,1355,116.565,1.365,2.000,0.500,1.000
295,Composite:1,5.591,7.722,1.000,3.861,530,1355,135.000,2.730,1.464,0.683,0.857
296,Composite:1,52.181,34.088,0.564,12.951,511,1360,161.565,8.191,1.329,0.753,0.709
297,Composite:1,9.318,13.183,0.674,6.105,523,1358,116.565,2.730,2.749,0.364,0.769
298,Composite:1,1.864,3.861,1.000,1.931,546,1358,135.000,1.365,1.000,1.000,1.000
299,Composite:1,18.636,15.114,1.000,6.826,561,1362,143.130,4.095,1.288,0.776,0.909
300,Composite:1,27.954,20.106,0.869,9.653,520,1368,135.000,4.827,2.128,0.470,0.833
301,Composite:1,1.864,3.861,1.000,1.931,452,1374,135.000,1.365,1.000,1.000,1.000
302,Composite:1,3.727,6.591,1.000,3.053,556,1375,116.565,1.365,2.000,0.500,1.000
303,Composite:1,1.864,3.861,1.000,1.931,538,1376,135.000,1.365,1.000,1.000,1.000
304,Composite:1,72.681,32.489,0.865,12.362,488,1382,173.660,9.066,1.348,0.742,0.821
305,Composite:1,2253.105,255.800,0.433,87.220,531,1385,162.699,42.214,2.431,0.411,0.805
306,Composite:1,698.854,106.732,0.771,39.964,649,1387,172.147,24.573,1.562,0.640,0.859
307,Composite:1,20.500,15.445,1.000,6.105,765,1382,116.565,5.461,1.139,0.878,0.815
308,Composite:1,11.182,13.183,0.809,6.105,523,1385,116.565,2.730,2.237,0.447,0.857
309,Composite:1,98.771,35.219,1.000,12.951,605,1387,108.435,10.921,1.080,0.926,0.906
310,Composite:1,3.727,6.591,1.000,3.053,520,1398,116.565,1.365,2.000,0.500,1.000
311,Composite:1,20.500,24.104,0.443,11.257,415,1400,104.036,2.730,4.798,0.208,0.815
312,Composite:1,29.818,20.106,0.927,7.960,548,1410,120.964,5.792,1.337,0.748,0.842
313,Composite:1,1.864,3.861,1.000,1.931,1708,1414,135.000,1.365,1.000,1.000,1.000
314,Composite:1,3.727,6.591,1.000,3.053,516,1415,116.565,1.365,2.000,0.500,1.000
315,Composite:1,7.454,10.453,0.857,4.922,531,1418,123.690,2.730,2.000,0.500,0.800
316,Composite:1,1.864,3.861,1.000,1.931,1724,1418,135.000,1.365,1.000,1.000,1.000
317,Composite:1,27.954,30.227,0.384,12.586,570,1422,167.471,4.095,4.039,0.248,0.588
318,Composite:1,3.727,5.792,1.000,3.053,528,1422,153.435,1.365,2.000,0.500,1.000
319,Composite:1,46.590,29.427,0.676,12.879,552,1425,122.005,6.757,2.033,0.492,0.769
320,Composite:1,9.318,11.584,0.873,4.317,528,1427,108.435,3.861,1.000,1.000,0.714
321,Composite:1,27.954,18.975,0.976,7.960,558,1428,149.036,5.461,1.392,0.718,0.882
322,Composite:1,13.045,13.514,0.898,5.629,874,1428,165.964,4.095,1.387,0.721,0.737
323,Composite:1,1.864,3.861,1.000,1.931,976,1430,135.000,1.365,1.000,1.000,1.000
324,Composite:1,1194.574,192.147,0.407,63.461,522,1439,161.175,34.677,1.784,0.561,0.758
325,Composite:1,3.727,5.792,1.000,3.053,569,1434,153.435,1.365,2.000,0.500,1.000
326,Composite:1,262.769,72.038,0.636,26.925,576,1434,120.466,15.263,2.104,0.475,0.797
327,Composite:1,1.864,3.861,1.000,1.931,582,1436,135.000,1.365,1.000,1.000,1.000
328,Composite:1,7.454,9.653,1.000,4.317,937,1440,161.565,2.730,1.468,0.681,0.800
329,Composite:1,13.045,13.183,0.943,6.105,571,1444,116.565,2.730,1.936,0.517,0.933
330,Composite:1,20.500,17.044,0.887,7.352,917,1447,21.801,4.095,1.619,0.618,0.846
331,Composite:1,31.681,22.505,0.786,9.938,898,1453,15.945,4.095,2.133,0.469,0.919
332,Composite:1,22.363,18.975,0.781,8.741,579,1453,128.660,4.827,1.893,0.528,0.800
333,Composite:1,5.591,8.522,0.967,4.317,890,1454,161.565,1.365,3.000,0.333,1.000
334,Composite:1,1.864,3.861,1.000,1.931,886,1456,135.000,1.365,1.000,1.000,1.000
335,Composite:1,3.727,5.792,1.000,3.053,871,1458,153.435,1.365,2.000,0.500,1.000
336,Composite:1,104.362,50.801,0.508,17.747,566,1465,22.620,10.548,1.612,0.620,0.742
337,Composite:1,5.591,8.522,0.967,4.317,562,1460,161.565,1.365,3.000,0.333,1.000
338,Composite:1,7.454,11.252,0.740,5.629,579,1460,165.964,1.365,4.000,0.250,1.000
339,Composite:1,9.318,10.453,1.000,4.922,846,1465,33.690,2.730,1.553,0.644,0.909
340,Composite:1,27.954,19.306,0.942,7.960,466,1465,120.964,6.105,1.187,0.843,0.769
341,Composite:1,80.135,39.549,0.644,16.438,590,1466,94.764,8.191,1.865,0.536,0.819
342,Composite:1,1.864,3.861,1.000,1.931,534,1468,135.000,1.365,1.000,1.000,1.000
343,Composite:1,5.591,8.522,0.967,4.317,579,1468,161.565,1.365,3.000,0.333,1.000
344,Composite:1,1.864,3.861,1.000,1.931,572,1470,135.000,1.365,1.000,1.000,1.000
345,Composite:1,1.864,3.861,1.000,1.931,580,1474,135.000,1.365,1.000,1.000,1.000
346,Composite:1,1.864,3.861,1.000,1.931,582,1476,135.000,1.365,1.000,1.000,1.000
347,Composite:1,27.954,20.106,0.869,7.960,560,1481,30.964,6.716,1.163,0.860,0.769
348,Composite:1,29.818,18.975,1.000,7.960,586,1479,120.964,5.461,1.234,0.810,0.889
349,Composite:1,5.591,9.322,0.809,4.317,592,1480,108.435,1.365,3.000,0.333,1.000
350,Composite:1,7.454,10.453,0.857,4.922,822,1481,146.310,2.730,2.000,0.500,0.800
351,Composite:1,5.591,7.722,1.000,3.861,477,1482,135.000,2.730,1.464,0.683,0.857
352,Composite:1,1477.843,156.733,0.756,49.240,456,1518,43.877,45.050,1.071,0.934,0.896
353,Composite:1,7.454,10.453,0.857,4.922,398,1489,146.310,2.730,2.000,0.500,0.800
354,Composite:1,9.318,13.183,0.674,5.629,590,1492,104.036,2.730,2.188,0.457,0.769
355,Composite:1,1.864,3.861,1.000,1.931,596,1492,135.000,1.365,1.000,1.000,1.000
356,Composite:1,87.590,32.158,1.000,12.210,526,1496,116.565,9.556,1.114,0.898,0.931
357,Composite:1,48.454,32.158,0.589,14.055,578,1507,119.055,6.716,2.302,0.434,0.754
358,Composite:1,3.727,6.591,1.000,3.053,540,1508,116.565,1.365,2.000,0.500,1.000
359,Composite:1,5.591,8.522,0.967,4.317,586,1508,161.565,1.365,3.000,0.333,1.000
360,Composite:1,39.136,22.836,0.943,9.158,620,1509,116.565,6.826,1.322,0.757,0.840
361,Composite:1,14.909,13.514,1.000,5.629,797,1510,165.964,4.095,1.195,0.837,0.800
362,Composite:1,1.864,3.861,1.000,1.931,546,1514,135.000,1.365,1.000,1.000,1.000
363,Composite:1,85.726,43.741,0.563,14.703,542,1521,21.801,11.408,1.499,0.667,0.697
364,Composite:1,5.591,8.522,0.967,4.317,586,1516,161.565,1.365,3.000,0.333,1.000
365,Composite:1,106.226,37.150,0.967,14.055,492,1517,119.055,10.618,1.289,0.776,0.905
366,Composite:1,5.591,8.522,0.967,4.317,570,1518,161.565,1.365,3.000,0.333,1.000
367,Composite:1,3.727,5.792,1.000,3.053,404,1520,153.435,1.365,2.000,0.500,1.000
368,Composite:1,52.181,25.566,1.000,11.006,583,1522,150.255,6.826,1.524,0.656,0.918
369,Composite:1,61.499,27.497,1.000,10.397,569,1527,23.199,8.191,1.071,0.934,0.904
370,Composite:1,1.864,3.861,1.000,1.931,536,1524,135.000,1.365,1.000,1.000,1.000
371,Composite:1,24.227,16.244,1.000,6.826,620,1528,126.870,5.461,1.159,0.863,0.897
372,Composite:1,3.727,5.792,1.000,3.053,803,1530,153.435,1.365,2.000,0.500,1.000
373,Composite:1,3.727,6.591,1.000,3.053,430,1532,116.565,1.365,2.000,0.500,1.000
374,Composite:1,1.864,3.861,1.000,1.931,572,1532,135.000,1.365,1.000,1.000,1.000
375,Composite:1,3.727,6.591,1.000,3.053,546,1534,116.565,1.365,2.000,0.500,1.000
376,Composite:1,7.454,7.722,1.000,3.861,573,1534,135.000,2.730,1.000,1.000,1.000
377,Composite:2,4629.208,364.543,0.438,134.479,477,14,174.174,47.780,3.176,0.315,0.844
378,Composite:2,7.454,9.653,1.000,4.317,577,0,161.565,2.730,1.468,0.681,0.800
379,Composite:2,7.454,9.653,1.000,4.317,838,29,161.565,2.730,1.468,0.681,0.800
380,Composite:2,3.727,6.591,1.000,3.053,398,35,116.565,1.365,2.000,0.500,1.000
381,Composite:2,7.454,9.653,1.000,4.317,818,35,161.565,2.730,1.468,0.681,0.800
382,Composite:2,3.727,7.722,0.785,3.861,396,37,135.000,1.931,2.646,0.378,0.667
383,Composite:2,74.544,31.027,0.973,12.586,477,51,40.601,9.466,1.356,0.737,0.920
384,Composite:2,944.850,120.909,0.812,39.377,48,80,56.310,33.734,1.124,0.889,0.920
385,Composite:2,55.908,29.427,0.811,11.257,884,55,165.964,8.191,1.209,0.827,0.822
386,Composite:2,1.864,3.861,1.000,1.931,665,56,135.000,1.365,1.000,1.000,1.000
387,Composite:2,117.407,40.349,0.906,15.263,232,58,116.565,10.921,1.324,0.755,0.900
388,Composite:2,1.864,3.861,1.000,1.931,635,74,135.000,1.365,1.000,1.000,1.000
389,Composite:2,475.221,85.827,0.811,34.991,66,170,69.444,17.747,1.945,0.514,0.955
390,Composite:2,8171.931,492.156,0.424,132.440,550,244,75.677,97.565,1.400,0.714,0.827
391,Composite:2,162.134,47.271,0.912,18.315,108,178,63.435,13.431,1.382,0.724,0.906
392,Composite:2,39.136,22.836,0.943,9.653,888,188,135.000,6.716,1.478,0.677,0.857
393,Composite:2,890.806,115.916,0.833,40.335,1739,245,66.038,31.747,1.270,0.788,0.898
394,Composite:2,9.318,10.453,1.000,4.922,670,246,123.690,2.730,1.553,0.644,0.909
395,Composite:2,1.864,3.861,1.000,1.931,1650,249,135.000,1.365,1.000,1.000,1.000
396,Composite:2,22.363,16.244,1.000,6.826,1008,272,126.870,5.461,1.281,0.780,0.857
397,Composite:2,1.864,3.861,1.000,1.931,528,309,135.000,1.365,1.000,1.000,1.000
398,Composite:2,59.636,28.297,0.936,11.743,1500,332,144.462,8.191,1.426,0.701,0.901
399,Composite:2,72.681,31.027,0.949,11.743,482,387,54.462,9.556,1.149,0.870,0.897
400,Composite:2,21491.154,1041.455,0.249,269.016,800,402,148.488,164.314,1.611,0.621,0.708
401,Composite:2,63.363,29.427,0.919,11.006,513,394,60.255,9.066,1.236,0.809,0.861
402,Composite:2,1.864,3.861,1.000,1.931,492,401,135.000,1.365,1.000,1.000,1.000
403,Composite:2,3.727,5.792,1.000,3.053,489,404,153.435,1.365,2.000,0.500,1.000
404,Composite:2,1.864,3.861,1.000,1.931,634,447,135.000,1.365,1.000,1.000,1.000
405,Composite:2,734.262,123.639,0.604,38.612,441,477,171.870,29.256,1.300,0.769,0.829
406,Composite:2,24.227,17.375,1.000,6.961,619,484,168.690,5.461,1.145,0.874,0.812
407,Composite:2,37.272,27.497,0.619,10.397,1691,484,156.801,6.826,1.366,0.732,0.741
408,Composite:2,1.864,3.861,1.000,1.931,632,509,135.000,1.365,1.000,1.000,1.000
409,Composite:2,1.864,3.861,1.000,1.931,936,509,135.000,1.365,1.000,1.000,1.000
410,Composite:2,121.135,41.948,0.865,17.105,201,530,61.390,9.556,1.712,0.584,0.935
411,Composite:2,35.409,24.435,0.745,10.397,870,521,156.801,5.162,2.273,0.440,0.809
412,Composite:2,1.864,3.861,1.000,1.931,935,522,135.000,1.365,1.000,1.000,1.000
413,Composite:2,1.864,3.861,1.000,1.931,932,525,135.000,1.365,1.000,1.000,1.000
414,Composite:2,18.636,17.044,0.806,7.352,889,526,111.801,4.095,1.894,0.528,0.833
415,Composite:2,3.727,6.591,1.000,3.053,896,526,116.565,1.365,2.000,0.500,1.000
416,Composite:2,18.636,15.445,0.982,6.105,874,532,26.565,4.827,1.241,0.806,0.800
417,Composite:2,180.770,49.202,0.938,18.315,914,536,153.435,14.652,1.262,0.792,0.911
418,Composite:2,7.454,11.584,0.698,5.792,893,534,135.000,2.896,2.654,0.377,0.667
419,Composite:2,11.182,15.913,0.555,6.961,865,536,101.310,2.730,3.003,0.333,0.750
420,Composite:2,5.591,9.322,0.809,4.317,888,537,108.435,1.365,3.000,0.333,1.000
421,Composite:2,39.136,30.227,0.538,12.362,871,538,96.340,5.461,2.332,0.429,0.724
422,Composite:2,1.864,3.861,1.000,1.931,904,539,135.000,1.365,1.000,1.000,1.000
423,Composite:2,14.909,15.913,0.740,7.352,903,541,111.801,2.730,2.392,0.418,0.889
424,Composite:2,1.864,3.861,1.000,1.931,891,542,135.000,1.365,1.000,1.000,1.000
425,Composite:2,1.864,3.861,1.000,1.931,910,543,135.000,1.365,1.000,1.000,1.000
426,Composite:2,37.272,26.366,0.674,11.584,882,553,135.000,6.553,2.136,0.468,0.727
427,Composite:2,3.727,7.722,0.785,3.861,888,556,45.000,1.931,2.646,0.378,0.667
428,Composite:2,14.909,21.705,0.398,9.653,868,562,45.000,4.368,2.884,0.347,0.500
429,Composite:2,1.864,3.861,1.000,1.931,898,557,135.000,1.365,1.000,1.000,1.000
430,Composite:2,1.864,3.861,1.000,1.931,891,558,135.000,1.365,1.000,1.000,1.000
431,Composite:2,5.591,9.322,0.809,4.317,874,559,108.435,1.365,3.000,0.333,1.000
432,Composite:2,1.864,3.861,1.000,1.931,898,559,135.000,1.365,1.000,1.000,1.000
433,Composite:2,18.636,16.244,0.887,7.722,897,565,45.000,4.274,1.976,0.506,0.800
434,Composite:2,916.896,124.439,0.744,41.586,844,567,113.199,33.104,1.250,0.800,0.895
435,Composite:2,749.171,127.169,0.582,47.955,542,582,4.899,24.250,2.214,0.452,0.839
436,Composite:2,14.909,13.183,1.000,6.105,868,569,116.565,2.730,2.000,0.500,1.000
437,Composite:2,9.318,14.782,0.536,6.961,874,569,101.310,1.365,5.000,0.200,1.000
438,Composite:2,20.500,17.044,0.887,7.722,896,569,135.000,5.301,1.560,0.641,0.846
439,Composite:2,1.864,3.861,1.000,1.931,869,574,135.000,1.365,1.000,1.000,1.000
440,Composite:2,29.818,20.106,0.927,7.960,878,575,149.036,5.461,1.374,0.728,0.842
441,Composite:2,1.864,3.861,1.000,1.931,894,575,135.000,1.365,1.000,1.000,1.000
442,Composite:2,5.591,9.322,0.809,4.317,894,577,108.435,1.365,3.000,0.333,1.000
443,Composite:2,35.409,20.905,1.000,7.960,685,578,120.964,6.826,1.159,0.863,0.864
444,Composite:2,1943.746,169.779,0.847,56.567,1385,597,171.674,47.780,1.143,0.875,0.941
445,Composite:2,1.864,3.861,1.000,1.931,1393,582,135.000,1.365,1.000,1.000,1.000
446,Composite:2,3.727,7.722,0.785,3.861,930,585,135.000,1.931,2.646,0.378,0.667
447,Composite:2,1.864,3.861,1.000,1.931,925,588,135.000,1.365,1.000,1.000,1.000
448,Composite:2,80.135,33.289,0.909,11.743,550,597,54.462,10.618,1.072,0.933,0.860
449,Composite:2,1.864,3.861,1.000,1.931,912,591,135.000,1.365,1.000,1.000,1.000
450,Composite:2,1.864,3.861,1.000,1.931,926,591,135.000,1.365,1.000,1.000,1.000
451,Composite:2,44.727,22.836,1.000,9.158,898,596,26.565,6.826,1.222,0.818,0.906
452,Composite:2,35.409,33.289,0.402,11.743,883,598,125.538,7.722,2.056,0.486,0.559
453,Composite:2,1.864,3.861,1.000,1.931,889,598,135.000,1.365,1.000,1.000,1.000
454,Composite:2,16.772,24.435,0.353,10.397,924,601,113.199,4.682,2.973,0.336,0.500
455,Composite:2,1.864,3.861,1.000,1.931,1385,602,135.000,1.365,1.000,1.000,1.000
456,Composite:2,1.864,3.861,1.000,1.931,930,603,135.000,1.365,1.000,1.000,1.000
457,Composite:2,7.454,10.453,0.857,4.317,905,620,108.435,2.730,1.468,0.681,0.800
458,Composite:2,1.864,3.861,1.000,1.931,905,624,135.000,1.365,1.000,1.000,1.000
459,Composite:2,1.864,3.861,1.000,1.931,879,688,135.000,1.365,1.000,1.000,1.000
460,Composite:2,33.545,20.106,1.000,7.960,713,696,30.964,6.716,1.257,0.795,0.857
461,Composite:2,2726.462,209.797,0.778,67.170,414,700,142.431,59.772,1.073,0.932,0.914
462,Composite:2,31.681,20.106,0.985,7.722,744,705,45.000,6.757,1.039,0.962,0.829
463,Composite:2,11.182,11.584,1.000,4.922,711,718,33.690,3.861,1.291,0.775,0.800
464,Composite:2,18.636,19.774,0.599,9.158,701,717,116.565,3.748,2.716,0.368,0.741
465,Composite:2,13.045,13.183,0.943,6.105,707,721,63.435,2.730,1.936,0.517,0.933
466,Composite:2,1.864,3.861,1.000,1.931,705,722,135.000,1.365,1.000,1.000,1.000
467,Composite:2,12406.054,655.287,0.363,201.561,466,883,61.699,115.913,1.672,0.598,0.819
468,Composite:2,7061.219,514.467,0.335,159.061,669,756,140.572,92.477,1.889,0.529,0.730
469,Composite:2,173.316,50.002,0.871,19.014,729,776,68.962,13.651,1.418,0.705,0.890
470,Composite:2,22.363,16.244,1.000,7.722,337,773,45.000,4.827,1.651,0.606,0.889
471,Composite:2,13.045,11.584,1.000,4.922,581,793,123.690,4.095,1.069,0.936,0.875
472,Composite:2,160.270,51.133,0.770,17.747,394,826,112.620,14.480,1.172,0.853,0.856
473,Composite:2,18.636,16.244,0.887,7.722,321,832,135.000,4.827,1.774,0.564,0.800
474,Composite:2,121.135,46.140,0.715,19.014,386,845,68.962,8.974,2.295,0.436,0.867
475,Composite:2,59.636,27.166,1.000,10.662,711,833,129.806,8.191,1.128,0.886,0.941
476,Composite:2,40.999,22.836,0.988,9.158,435,836,116.565,6.826,1.276,0.784,0.863
477,Composite:2,14.909,15.913,0.740,6.961,404,837,101.310,2.730,2.232,0.448,0.889
478,Composite:2,350.359,69.776,0.904,25.902,720,846,18.435,18.506,1.417,0.706,0.928
479,Composite:2,5.591,7.722,1.000,3.861,419,844,135.000,2.730,1.464,0.683,0.857
480,Composite:2,13.045,13.183,0.943,6.105,339,849,63.435,2.730,1.936,0.517,0.933
481,Composite:2,7.454,7.722,1.000,3.861,415,847,135.000,2.730,1.000,1.000,1.000
482,Composite:2,5.591,10.453,0.643,4.922,421,850,56.310,2.442,2.702,0.370,0.667
483,Composite:2,13.045,12.383,1.000,6.105,653,848,153.435,2.730,1.936,0.517,0.933
484,Composite:2,7.454,7.722,1.000,3.861,342,849,135.000,2.730,1.000,1.000,1.000
485,Composite:2,122.998,48.733,0.651,15.920,403,857,30.964,12.913,1.053,0.950,0.772
486,Composite:2,81.999,33.289,0.930,12.586,456,851,130.601,10.223,1.257,0.796,0.854
487,Composite:2,13.045,12.383,1.000,6.105,392,859,153.435,2.730,1.936,0.517,0.933
488,Composite:2,26.091,26.834,0.455,12.586,389,872,77.471,2.730,4.677,0.214,0.875
489,Composite:2,11.182,16.244,0.532,6.826,395,868,53.130,3.663,2.393,0.418,0.667
490,Composite:2,9.318,10.453,1.000,4.922,296,868,56.310,2.730,1.553,0.644,0.909
491,Composite:2,1.864,3.861,1.000,1.931,434,867,135.000,1.365,1.000,1.000,1.000
492,Composite:2,5.591,9.322,0.809,4.317,454,870,108.435,1.365,3.000,0.333,1.000
493,Composite:2,3.727,7.722,0.785,3.861,406,871,135.000,1.931,2.646,0.378,0.667
494,Composite:2,641.082,126.838,0.501,49.617,323,888,7.907,19.658,2.863,0.349,0.778
495,Composite:2,3.727,6.591,1.000,3.053,412,875,116.565,1.365,2.000,0.500,1.000
496,Composite:2,68.954,31.358,0.881,11.664,1024,877,110.556,9.271,1.234,0.811,0.831
497,Composite:2,11.182,10.453,1.000,4.922,689,878,123.690,2.730,1.500,0.667,1.000
498,Composite:2,37.272,20.905,1.000,7.960,371,883,149.036,6.826,1.083,0.923,0.889
499,Composite:2,1.864,3.861,1.000,1.931,403,884,135.000,1.365,1.000,1.000,1.000
500,Composite:2,1.864,3.861,1.000,1.931,693,894,135.000,1.365,1.000,1.000,1.000
501,Composite:2,11.182,15.114,0.615,6.961,327,904,168.690,2.730,3.003,0.333,0.750
502,Composite:2,7.454,7.722,1.000,3.861,381,904,135.000,2.730,1.000,1.000,1.000
503,Composite:2,1.864,3.861,1.000,1.931,325,906,135.000,1.365,1.000,1.000,1.000
504,Composite:2,9.318,13.983,0.599,6.961,326,909,168.690,1.365,5.000,0.200,1.000
505,Composite:2,1.864,3.861,1.000,1.931,510,911,135.000,1.365,1.000,1.000,1.000
506,Composite:2,22.363,16.244,1.000,6.826,321,912,126.870,5.461,1.281,0.781,0.857
507,Composite:2,35.409,36.019,0.343,13.922,330,919,101.310,5.461,3.067,0.326,0.528
508,Composite:2,1.864,3.861,1.000,1.931,335,920,135.000,1.365,1.000,1.000,1.000
509,Composite:2,24.227,20.905,0.697,8.634,336,928,71.565,4.095,1.791,0.558,0.839
510,Composite:2,13.045,17.044,0.564,7.960,688,929,120.964,3.861,2.569,0.389,0.636
511,Composite:2,5.591,9.322,0.809,4.317,696,931,108.435,1.365,3.000,0.333,1.000
512,Composite:2,5.591,11.584,0.524,4.317,335,934,108.435,2.730,1.567,0.638,0.600
513,Composite:2,5.591,9.322,0.809,4.317,340,934,108.435,1.365,3.000,0.333,1.000
514,Composite:2,3.727,6.591,1.000,3.053,686,940,116.565,1.365,2.000,0.500,1.000
515,Composite:2,641.082,115.117,0.608,37.758,1393,978,49.399,27.028,1.384,0.723,0.882
516,Composite:2,9.318,14.314,0.572,6.105,652,958,63.435,3.454,2.126,0.470,0.625
517,Composite:2,3.727,7.722,0.785,3.861,495,968,135.000,1.931,2.646,0.378,0.667
518,Composite:2,20.500,17.044,0.887,7.352,399,982,68.199,4.095,1.772,0.564,0.846
519,Composite:2,1.864,3.861,1.000,1.931,1056,987,135.000,1.365,1.000,1.000,1.000
520,Composite:2,1.864,3.861,1.000,1.931,1714,987,135.000,1.365,1.000,1.000,1.000
521,Composite:2,61.499,28.297,0.965,10.662,412,991,129.806,8.191,1.087,0.920,0.892
522,Composite:2,3.727,7.722,0.785,3.861,489,990,135.000,1.931,2.646,0.378,0.667
523,Composite:2,219.906,61.391,0.733,24.190,1034,1014,73.610,10.921,2.181,0.458,0.925
524,Composite:2,1900.882,195.814,0.623,66.093,371,1012,141.710,42.319,1.679,0.596,0.862
525,Composite:2,22.363,17.044,0.967,6.826,705,1020,126.870,5.461,1.218,0.821,0.889
526,Composite:2,1.864,3.861,1.000,1.931,534,1039,135.000,1.365,1.000,1.000,1.000
527,Composite:2,1.864,3.861,1.000,1.931,499,1042,135.000,1.365,1.000,1.000,1.000
528,Composite:2,37.272,21.705,0.994,8.741,349,1044,141.340,6.826,1.165,0.858,0.889
529,Composite:2,1.864,3.861,1.000,1.931,348,1049,135.000,1.365,1.000,1.000,1.000
530,Composite:2,13954.714,750.767,0.311,193.701,376,1087,13.449,124.693,1.822,0.549,0.718
531,Composite:2,24.227,18.975,0.846,7.960,347,1056,120.964,5.180,1.601,0.625,0.812
532,Composite:2,22.363,17.044,0.967,7.352,990,1062,68.199,4.095,1.469,0.681,0.889
533,Composite:2,1.864,3.861,1.000,1.931,984,1059,135.000,1.365,1.000,1.000,1.000
534,Composite:2,5.591,7.722,1.000,3.861,625,1060,135.000,2.730,1.464,0.683,0.857
535,Composite:2,4616.163,278.773,0.746,96.838,115,1143,49.574,65.073,1.566,0.639,0.924
536,Composite:2,1.864,3.861,1.000,1.931,726,1111,135.000,1.365,1.000,1.000,1.000
537,Composite:2,5.591,7.722,1.000,3.861,378,1119,135.000,2.730,1.464,0.683,0.857
538,Composite:2,111.817,39.549,0.898,14.766,990,1144,33.690,11.915,1.257,0.795,0.902
539,Composite:2,13.045,14.314,0.800,6.105,1902,1160,63.435,3.861,1.668,0.600,0.778
540,Composite:2,11.182,13.183,0.809,6.105,503,1178,116.565,2.730,2.082,0.480,0.857
541,Composite:2,1.864,3.861,1.000,1.931,510,1221,135.000,1.365,1.000,1.000,1.000
542,Composite:2,1.864,3.861,1.000,1.931,506,1223,135.000,1.365,1.000,1.000,1.000
543,Composite:2,20.500,19.774,0.659,9.158,511,1230,63.435,3.885,2.944,0.340,0.786
544,Composite:2,1.864,3.861,1.000,1.931,506,1225,135.000,1.365,1.000,1.000,1.000
545,Composite:2,5.591,9.322,0.809,4.317,518,1231,108.435,1.365,3.000,0.333,1.000
546,Composite:2,61.499,29.427,0.892,12.879,557,1278,147.995,7.937,1.663,0.601,0.868
547,Composite:2,1.864,3.861,1.000,1.931,507,1286,135.000,1.365,1.000,1.000,1.000
548,Composite:2,68.954,36.019,0.668,12.879,527,1304,122.005,9.556,1.071,0.934,0.779
549,Composite:2,31.681,23.636,0.713,9.844,719,1308,123.690,6.105,1.578,0.634,0.791
550,Composite:2,13.045,14.314,0.800,6.105,528,1317,116.565,3.861,1.668,0.600,0.778
551,Composite:2,1.864,3.861,1.000,1.931,522,1325,135.000,1.365,1.000,1.000,1.000
552,Composite:2,22.363,17.375,0.931,6.961,548,1331,168.690,5.461,1.186,0.843,0.800
553,Composite:2,122.998,40.680,0.934,15.565,554,1337,105.255,10.921,1.456,0.687,0.904
554,Composite:2,18.636,20.106,0.579,9.653,514,1343,135.000,4.827,2.464,0.406,0.645
555,Composite:2,37.272,29.427,0.541,11.743,532,1356,54.462,6.757,1.790,0.559,0.667
556,Composite:2,55.908,32.158,0.679,12.210,513,1361,63.435,8.191,1.377,0.726,0.779
557,Composite:2,5.591,7.722,1.000,3.861,519,1360,135.000,2.730,1.464,0.683,0.857
558,Composite:2,3.727,7.722,0.785,3.861,523,1368,135.000,1.931,2.646,0.378,0.667
559,Composite:2,1.864,3.861,1.000,1.931,518,1369,135.000,1.365,1.000,1.000,1.000
560,Composite:2,2206.515,238.287,0.488,85.754,531,1386,166.185,41.365,2.439,0.410,0.808
561,Composite:2,737.990,107.863,0.797,39.400,650,1390,14.036,26.773,1.498,0.668,0.882
562,Composite:2,70.817,30.227,0.974,12.210,489,1383,26.565,8.191,1.428,0.700,0.916
563,Composite:2,18.636,14.314,1.000,6.826,556,1378,126.870,4.095,1.551,0.645,0.909
564,Composite:2,13.045,11.584,1.000,4.922,765,1381,123.690,4.095,1.069,0.936,0.875
565,Composite:2,102.499,36.019,0.993,12.951,606,1385,108.435,10.921,1.137,0.879,0.909
566,Composite:2,24.227,29.427,0.352,9.844,545,1415,33.690,6.591,1.710,0.585,0.491
567,Composite:2,9.318,12.383,0.764,6.105,570,1422,26.565,2.730,2.749,0.364,0.769
568,Composite:2,1328.754,228.634,0.319,63.033,523,1438,162.350,41.789,1.479,0.676,0.689
569,Composite:2,3.727,7.722,0.785,3.861,874,1428,45.000,1.931,2.646,0.378,0.667
570,Composite:2,346.632,85.221,0.600,29.971,572,1435,120.069,19.188,1.639,0.610,0.788
